S. No.,tracking_id,cluster,lat,lng
4405,UID1000154240,4,12.9853927,77.5628406
4406,UID1000154427,4,13.0228383,77.554046
4407,UID1000154428,4,13.025453,77.5544915
4408,UID1000154429,4,13.038446,77.5548481
4409,UID1000154431,4,12.9985641,77.5305854
4410,UID1000154432,4,13.0346,77.5607
4411,UID1000154434,4,13.0332093,77.560446
4412,UID1000154438,4,13.0288459,77.5558156
4413,UID1000154444,4,13.0347,77.5581
4414,UID1000154453,4,13.0262022,77.5387493
4415,UID1000154457,4,13.0235799,77.5371092
4416,UID1000154458,4,13.025261,77.5371699
4417,UID1000154465,4,13.025037,77.5380498
4418,UID1000154466,4,13.0201033,77.5582761
4419,UID1000154467,4,13.0207,77.5589
4420,UID1000154473,4,13.0216,77.56
4421,UID1000154479,4,13.0206,77.5594
4422,UID1000154483,4,13.0212,77.5537
4423,UID1000154770,4,12.9853,77.5734
4424,UID1000154774,4,12.9859,77.5651
4425,UID1000154778,4,12.9834781,77.5538852
4426,UID1000154780,4,12.9856039,77.5397294
4427,UID1000154781,4,12.9934222,77.526089
4428,UID1000154787,4,12.985,77.5544
4429,UID1000154788,4,12.9821065,77.5539127
4430,UID1000154790,4,12.9779,77.5545
4431,UID1000154791,4,12.9857,77.5543
4432,UID1000154793,4,12.9772,77.5528
4433,UID1000154926,4,12.9967,77.5272
4434,UID1000154930,4,12.9966,77.5323
4435,UID1000154934,4,13.0006552,77.5601166
4436,UID1000154935,4,13.0013054,77.5559209
4437,UID1000155014,4,12.9875,77.5468
4438,UID1000155057,4,13.002188,77.5584164
4439,UID1000155091,4,12.9956,77.578
4440,UID1000155722,4,13.0013,77.5384
4441,UID1000155725,4,13.003,77.5358
4442,UID1000155728,4,13.0052,77.5373
4443,UID1000155729,4,13.0052,77.5372
4444,UID1000155730,4,13.0044,77.5398
4445,UID1000155733,4,13.0045,77.5399
4446,UID1000155739,4,12.9965,77.5345
4447,UID1000155785,4,12.992967,77.5257138
4448,UID1000155786,4,13.0175964,77.5343026
4449,UID1000155787,4,13.0191481,77.5347143
4450,UID1000155793,4,12.9925304,77.5341048
4451,UID1000155794,4,13.0199163,77.534908
4452,UID1000155867,4,13.0229,77.5576
4453,UID1000155869,4,13.0236,77.5574
4454,UID1000155900,4,12.9927,77.5664
4455,UID1000155906,4,12.9849,77.5638
4456,UID1000155909,4,13.0272,77.5378
4457,UID1000155944,4,12.98,77.557
4458,UID1000155945,4,12.9843511,77.5538784
4459,UID1000155949,4,12.9781579,77.5545544
4460,UID1000155952,4,12.9829182,77.5558975
4461,UID1000156013,4,12.9944,77.5268
4462,UID1000156014,4,12.9968,77.5301
4463,UID1000156357,4,13.0126284,77.5550587
4464,UID1000156411,4,13.0035,77.5724
4465,UID1000156414,4,12.9888421,77.5470535
4466,UID1000156435,4,12.9895,77.5608
4467,UID1000156437,4,12.9879294,77.5633218
4468,UID1000156439,4,12.9892502,77.5611509
4469,UID1000156475,4,13.0337,77.5552
4470,UID1000156546,4,13.0052,77.5372
4471,UID1000156555,4,12.9997,77.5277
4472,UID1000156591,4,13.0065405,77.5458483
4473,UID1000156594,4,13.0068846,77.546322
4474,UID1000156598,4,13.0196444,77.5347987
4475,UID1000156645,4,13.0255288,77.5572391
4476,UID1000156646,4,13.0277,77.5572
4477,UID1000156673,4,12.9926385,77.5631832
4478,UID1000156675,4,12.9908,77.5739
4479,UID1000156677,4,12.9922,77.5664
4480,UID1000156678,4,12.9907,77.5652
4481,UID1000156691,4,12.9915,77.5555
4482,UID1000156881,4,12.997,77.5311
4483,UID1000156885,4,12.9967326,77.5312062
4484,UID1000157148,4,13.0055,77.5735
4485,UID1000157157,4,12.9845798,77.5660494
4486,UID1000157159,4,12.994,77.5775
4487,UID1000157164,4,13.0348321,77.5642765
4488,UID1000157168,4,13.0335,77.5552
4489,UID1000157169,4,13.0337,77.5552
4490,UID1000157177,4,13.0043,77.5368
4491,UID1000157179,4,13.0064009,77.5348849
4492,UID1000157233,4,13.0007483,77.5458618
4493,UID1000157235,4,13.0039144,77.5433066
4494,UID1000157238,4,13.0160609,77.5442157
4495,UID1000157254,4,13.0213,77.5612
4496,UID1000157257,4,13.021429,77.5579734
4497,UID1000157295,4,12.9918651,77.5459929
4498,UID1000157440,4,13.0058566,77.5554897
4499,UID1000157636,4,13.0342396,77.5626412
4500,UID1000158107,4,12.9898425,77.5483692
4501,UID1000159618,4,13.0183,77.5358
4502,UID1000159984,4,12.9924066,77.5494814
4503,UID1000160147,4,13.0206,77.5545
4504,UID1000161493,4,12.9879153,77.5508083
4505,UID1000161665,4,13.0106667,77.5331067
4506,UID1000161670,4,12.9980733,77.5731827
4507,UID1000161671,4,13.0263,77.5393
4508,UID1000161674,4,13.0110642,77.5329533
4509,UID1000161717,4,13.0019372,77.5707225
4510,UID1000161718,4,13.0019672,77.569807
4511,UID1000164842,4,12.9993,77.5731
4512,UID1000165384,4,13.0318,77.5612
4513,UID1000165668,4,12.9920441,77.5664779
4514,UID1000176506,4,13.0308239,77.560977
4515,UID1000176508,4,12.9968,77.5272
4516,UID1000176509,4,12.9962,77.5272
4517,UID1000181937,4,12.9945362,77.5591656
4518,UID1000181939,4,12.9964,77.5577
4519,UID1000181942,4,12.9904783,77.5265067
4520,UID1000181978,4,13.0059753,77.5650136
4521,UID1000181979,4,13.0207881,77.5545651
4522,UID1000182019,4,12.985,77.5396
4523,UID1000182020,4,12.9892907,77.567976
4524,UID1000182021,4,12.9846,77.5366
4525,UID1000182028,4,12.9886256,77.5484284
4526,UID1000182029,4,12.9869804,77.5472217
4527,UID1000182030,4,12.9864905,77.5471522
4528,UID1000182034,4,12.990565,77.548515
4529,UID1000182035,4,12.9888,77.5496
4530,UID1000182036,4,12.9928758,77.5489927
4531,UID1000182037,4,12.9909,77.5504
4532,UID1000182287,4,13.0013,77.5579
4533,UID1000182293,4,13.0013,77.5583
4534,UID1000182294,4,13.002,77.5584
4535,UID1000185069,4,12.9866,77.5336
4536,UID1000185070,4,12.9888,77.5338
4537,UID1000185278,4,12.9956,77.5353
4538,UID1000185280,4,12.9967,77.5353
4539,UID1000185281,4,12.9976,77.5341
4540,UID1000185940,4,13.001,77.5639
4541,UID1000185961,4,12.9939,77.526
4542,UID1000185962,4,12.9891,77.542
4543,UID1000185966,4,12.9878817,77.5297226
4544,UID1000185967,4,12.9891,77.5491
4545,UID1000185971,4,13.0021,77.5583
4546,UID1000185972,4,13.0011517,77.556085
4547,UID1000185977,4,12.9897,77.5484
4548,UID1000185982,4,12.9953091,77.5453774
4549,UID1000186576,4,12.9939417,77.5258817
4550,UID1000186578,4,13.0136083,77.5445483
4551,UID1000186579,4,12.9940083,77.548735
4552,UID1000186580,4,12.9932097,77.5490751
4553,UID1000186581,4,12.9934567,77.548355
4554,UID1000186709,4,12.9948058,77.5588198
4555,UID1000186710,4,12.9983,77.5589
4556,UID1000186907,4,12.996885,77.529015
4557,UID1000186908,4,12.9974978,77.5245139
4558,UID1000187163,4,12.9956514,77.5781741
4559,UID1000187228,4,13.0006473,77.5782634
4560,UID1000187308,4,12.9903483,77.5356883
4561,UID1000187309,4,13.0011924,77.5409679
4562,UID1000187312,4,13.0015859,77.5390679
4563,UID1000187782,4,12.9944,77.5745
4564,UID1000187783,4,12.9944,77.5745
4565,UID1000187784,4,12.9957,77.5746
4566,UID1000188136,4,12.9877,77.5318
4567,UID1000188146,4,12.9928878,77.560345
4568,UID1000188147,4,12.9929637,77.5606044
4569,UID1000188148,4,12.9939,77.5775
4570,UID1000188151,4,12.9986506,77.5812659
4571,UID1000188152,4,12.9991206,77.5785964
4572,UID1000188153,4,13.0013,77.5784
4573,UID1000188154,4,13.0019249,77.5797038
4574,UID1000188155,4,13.0019,77.58
4575,UID1000188157,4,12.9886,77.5366
4576,UID1000188159,4,12.9946,77.5245
4577,UID1000188163,4,13.0018,77.5321
4578,UID1000188164,4,13.0013,77.5347
4579,UID1000188165,4,13.0313,77.5536
4580,UID1000188167,4,13.0252,77.5539
4581,UID1000188168,4,13.026,77.5545
4582,UID1000188257,4,12.9887,77.5297
4583,UID1000188258,4,12.9863,77.5564
4584,UID1000188259,4,12.9875024,77.5551618
4585,UID1000188260,4,13.0125594,77.5551055
4586,UID1000188263,4,13.0086,77.5404
4587,UID1000188297,4,12.9914,77.5477
4588,UID1000188298,4,12.9914,77.5477
4589,UID1000188299,4,12.9931,77.5477
4590,UID1000188300,4,12.9893,77.5476
4591,UID1000188301,4,12.9917,77.549
4592,UID1000188310,4,12.9887,77.5495
4593,UID1000188311,4,12.9892,77.549
4594,UID1000188312,4,12.9892,77.549
4595,UID1000188318,4,12.9924,77.5288
4596,UID1000188319,4,12.9887,77.5329
4597,UID1000188320,4,12.9885,77.5309
4598,UID1000188321,4,13.0014,77.5559
4599,UID1000188322,4,13.0013,77.5559
4600,UID1000188323,4,13.0003,77.5605
4601,UID1000188324,4,13.0004,77.5604
4602,UID1000188325,4,13.0102,77.5331
4603,UID1000188326,4,13.0107933,77.5332257
4604,UID1000188327,4,13.0140467,77.5306475
4605,UID1000188412,4,12.9913242,77.5678752
4606,UID1000188419,4,13.001,77.5728
4607,UID1000188420,4,13.0015,77.5731
4608,UID1000188421,4,13.001,77.5736
4609,UID1000188422,4,13.0009,77.5744
4610,UID1000188423,4,13.0018572,77.5759547
4611,UID1000188424,4,12.9958,77.5768
4612,UID1000188425,4,12.9948,77.5766
4613,UID1000188426,4,12.9944,77.5767
4614,UID1000188427,4,12.9949,77.5758
4615,UID1000188430,4,13.0036345,77.5500895
4616,UID1000188431,4,12.988705,77.5560078
4617,UID1000188433,4,12.9938004,77.5526751
4618,UID1000188434,4,12.9899,77.5542
4619,UID1000188435,4,12.9899659,77.5531711
4620,UID1000188436,4,12.9923338,77.5555174
4621,UID1000188612,4,12.9922259,77.5386196
4622,UID1000188613,4,12.9858051,77.5347987
4623,UID1000188614,4,12.9866806,77.532795
4624,UID1000188615,4,13.0126602,77.5550793
4625,UID1000188616,4,12.9898,77.5374
4626,UID1000188617,4,12.9967,77.5283
4627,UID1000188618,4,12.996973,77.5271676
4628,UID1000188619,4,12.992537,77.5314959
4629,UID1000188620,4,12.9941777,77.52899
4630,UID1000188621,4,12.9939,77.5278
4631,UID1000188622,4,12.9978185,77.55137
4632,UID1000188623,4,12.9958506,77.545245
4633,UID1000188624,4,12.9932,77.545
4634,UID1000188625,4,12.9926,77.5445
4635,UID1000188626,4,12.9963,77.5472
4636,UID1000188627,4,12.9852,77.5581
4637,UID1000188628,4,12.9848,77.5581
4638,UID1000188629,4,12.9851,77.5581
4639,UID1000188630,4,12.9886,77.5589
4640,UID1000188631,4,12.9888,77.559
4641,UID1000188632,4,12.9882,77.5574
4642,UID1000188635,4,12.9914,77.5299
4643,UID1000188636,4,12.9913,77.53
4644,UID1000188725,4,12.9891,77.5464
4645,UID1000188726,4,12.9890129,77.5459119
4646,UID1000188727,4,13.0126168,77.5550373
4647,UID1000188728,4,13.0107,77.5411
4648,UID1000188729,4,13.0109311,77.5423966
4649,UID1000188730,4,13.011,77.5434
4650,UID1000188731,4,13.0127406,77.545164
4651,UID1000188732,4,13.0135985,77.5446867
4652,UID1000188733,4,13.0140147,77.5468692
4653,UID1000188734,4,13.0013,77.5264
4654,UID1000188735,4,13.0013,77.5264
4655,UID1000188824,4,12.9988893,77.5553607
4656,UID1000188825,4,12.9989,77.5555
4657,UID1000188826,4,13.0002122,77.5548791
4658,UID1000188827,4,13.0005,77.5579
4659,UID1000188829,4,13.0012922,77.5581526
4660,UID1000188831,4,12.9995974,77.5603801
4661,UID1000188832,4,13.0016746,77.5608426
4662,UID1000188834,4,12.9985,77.5347
4663,UID1000188835,4,12.9989,77.5348
4664,UID1000188836,4,12.9941,77.5351
4665,UID1000188838,4,12.9958768,77.5257198
4666,UID1000188839,4,12.9919,77.5489
4667,UID1000188840,4,12.9908,77.5488
4668,UID1000188843,4,12.9944,77.5779
4669,UID1000188844,4,12.9944,77.578
4670,UID1000188847,4,12.9971,77.5417
4671,UID1000188848,4,12.9970585,77.5446442
4672,UID1000188849,4,12.9921,77.5429
4673,UID1000188850,4,12.9955,77.5497
4674,UID1000188851,4,12.9884,77.5584
4675,UID1000188852,4,12.989,77.5596
4676,UID1000188853,4,12.9892,77.5597
4677,UID1000188854,4,13.0089,77.5405
4678,UID1000188855,4,13.0099,77.5396
4679,UID1000188858,4,12.9918776,77.5545332
4680,UID1000188936,4,12.9996986,77.5807619
4681,UID1000188937,4,13.0025,77.5713
4682,UID1000188939,4,13.0053073,77.5784909
4683,UID1000188941,4,12.9975981,77.5544666
4684,UID1000188942,4,12.9894,77.5443
4685,UID1000188943,4,12.9897409,77.5432601
4686,UID1000188944,4,12.9891816,77.54958
4687,UID1000189013,4,12.9951,77.5588
4688,UID1000189014,4,12.9941946,77.5632553
4689,UID1000189015,4,12.9948074,77.5630145
4690,UID1000189017,4,12.9927504,77.5786074
4691,UID1000189018,4,12.9963,77.5814
4692,UID1000189019,4,12.9968,77.5809
4693,UID1000189020,4,12.9976909,77.5831862
4694,UID1000189021,4,12.9973,77.5807
4695,UID1000189087,4,12.9875,77.533
4696,UID1000189090,4,13.0256,77.5545
4697,UID1000189091,4,13.0313,77.5536
4698,UID1000189092,4,13.0261502,77.5544902
4699,UID1000189093,4,13.0251,77.554
4700,UID1000189094,4,13.030611,77.5497441
4701,UID1000189095,4,13.0306824,77.5511084
4702,UID1000189096,4,13.0397061,77.5490964
4703,UID1000189097,4,12.9975,77.5242
4704,UID1000189098,4,12.9994,77.5262
4705,UID1000189099,4,12.9888,77.5294
4706,UID1000189100,4,12.989,77.5297
4707,UID1000189101,4,12.9891,77.5295
4708,UID1000189102,4,12.9901857,77.5609473
4709,UID1000189103,4,12.9895,77.5607
4710,UID1000189104,4,12.9895,77.5608
4711,UID1000189105,4,12.993,77.5614
4712,UID1000189106,4,12.9888,77.5619
4713,UID1000189107,4,12.9883466,77.5619208
4714,UID1000189203,4,13.0024233,77.5301404
4715,UID1000189204,4,13.0025,77.5303
4716,UID1000189205,4,13.0017958,77.532
4717,UID1000189209,4,12.9956642,77.525402
4718,UID1000189210,4,12.9865,77.5349
4719,UID1000189211,4,12.9986433,77.5259933
4720,UID1000189212,4,12.996954,77.5233677
4721,UID1000189213,4,12.9967233,77.5251467
4722,UID1000189214,4,12.9966483,77.522395
4723,UID1000189218,4,12.9955825,77.5251558
4724,UID1000189220,4,12.99554,77.52524
4725,UID1000189221,4,12.9914,77.5588
4726,UID1000189222,4,12.992,77.5606
4727,UID1000189224,4,12.9893,77.5616
4728,UID1000189225,4,12.9901,77.5604
4729,UID1000189226,4,12.9953,77.5762
4730,UID1000189227,4,12.9951,77.5763
4731,UID1000189230,4,12.9973,77.5808
4732,UID1000189231,4,12.989,77.5462
4733,UID1000189232,4,12.9842,77.5557
4734,UID1000189234,4,12.9894,77.549
4735,UID1000189242,4,12.9851,77.5616
4736,UID1000189243,4,12.9868,77.562
4737,UID1000189244,4,12.9869,77.563
4738,UID1000189245,4,12.9856,77.5648
4739,UID1000189246,4,12.9844,77.5621
4740,UID1000189247,4,12.9937,77.5382
4741,UID1000189248,4,12.9924,77.5352
4742,UID1000189249,4,12.9922,77.5352
4743,UID1000189291,4,13.0148953,77.5400871
4744,UID1000189292,4,13.0157606,77.5402445
4745,UID1000189293,4,13.0179,77.5413
4746,UID1000189294,4,13.0160726,77.5405515
4747,UID1000189295,4,13.0087921,77.5404675
4748,UID1000189297,4,13.0084683,77.5443724
4749,UID1000189298,4,12.9969,77.5358
4750,UID1000189299,4,12.9999,77.5365
4751,UID1000189300,4,13.0001,77.5358
4752,UID1000189301,4,13.0001,77.5357
4753,UID1000189302,4,13.0003,77.5354
4754,UID1000189303,4,13.0003,77.5354
4755,UID1000189304,4,12.9987,77.5311
4756,UID1000189305,4,12.9976,77.5341
4757,UID1000189577,4,13.0066,77.5328
4758,UID1000189578,4,13.0071715,77.5311548
4759,UID1000189580,4,13.018247,77.5364807
4760,UID1000189581,4,13.0187,77.5366
4761,UID1000189584,4,12.9972319,77.5781103
4762,UID1000189585,4,13.0009,77.5263
4763,UID1000189593,4,13.001,77.5264
4764,UID1000189594,4,12.9899,77.5372
4765,UID1000189595,4,12.9899,77.5372
4766,UID1000189596,4,12.9902,77.536
4767,UID1000189667,4,13.0242,77.5572
4768,UID1000189668,4,13.0215,77.5562
4769,UID1000189669,4,13.0233,77.5555
4770,UID1000189670,4,13.0234,77.557
4771,UID1000189671,4,13.0262,77.5571
4772,UID1000189672,4,12.9883672,77.5570038
4773,UID1000189673,4,13.0286523,77.5579881
4774,UID1000189674,4,13.0306,77.5572
4775,UID1000189675,4,13.0321817,77.5571547
4776,UID1000189676,4,13.0295,77.5594
4777,UID1000189679,4,12.9893,77.5491
4778,UID1000189680,4,12.9893,77.549
4779,UID1000189681,4,12.9877,77.5511
4780,UID1000189684,4,12.9857,77.5601
4781,UID1000189686,4,12.9858,77.5624
4782,UID1000189688,4,12.99,77.56
4783,UID1000189689,4,12.99544,77.5262967
4784,UID1000189692,4,12.9941,77.5262
4785,UID1000189697,4,12.9956133,77.5258983
4786,UID1000189707,4,12.9944,77.5592
4787,UID1000189708,4,12.9942,77.5595
4788,UID1000189709,4,12.992,77.5605
4789,UID1000189710,4,12.9915,77.5623
4790,UID1000189821,4,12.9868,77.5295
4791,UID1000189822,4,12.9857,77.5292
4792,UID1000189823,4,12.9907576,77.5679932
4793,UID1000189824,4,12.9855055,77.5745787
4794,UID1000189825,4,12.9947648,77.5572783
4795,UID1000189862,4,12.9878,77.5528
4796,UID1000189863,4,12.9875,77.5529
4797,UID1000189864,4,12.9837,77.535
4798,UID1000189865,4,12.9841,77.5352
4799,UID1000189866,4,12.9841,77.5352
4800,UID1000190005,4,12.9858557,77.5375944
4801,UID1000190006,4,12.9929733,77.5272033
4802,UID1000190007,4,12.9929,77.5271
4803,UID1000190008,4,12.9971,77.5272
4804,UID1000190009,4,12.997,77.5271
4805,UID1000190010,4,12.9973,77.5252
4806,UID1000190011,4,12.9957,77.5209
4807,UID1000190012,4,12.9934,77.5257
4808,UID1000190013,4,12.9907,77.5398
4809,UID1000190015,4,12.997,77.525
4810,UID1000190016,4,12.9971,77.5251
4811,UID1000190017,4,12.9971,77.5251
4812,UID1000190018,4,12.9971,77.5251
4813,UID1000190019,4,13.0025125,77.526829
4814,UID1000190020,4,13.0013206,77.527984
4815,UID1000190021,4,13.00102,77.52863
4816,UID1000190022,4,12.999005,77.52894
4817,UID1000190023,4,12.991185,77.5418817
4818,UID1000190029,4,12.9974,77.545
4819,UID1000190030,4,13.0013,77.5384
4820,UID1000190031,4,13.0017,77.5394
4821,UID1000190032,4,13.0007,77.537
4822,UID1000190033,4,13.0011,77.5401
4823,UID1000190034,4,13.0013,77.5402
4824,UID1000190035,4,12.9935,77.5373
4825,UID1000190036,4,12.9903,77.5373
4826,UID1000190037,4,12.9902,77.5373
4827,UID1000190038,4,12.9903,77.5373
4828,UID1000190039,4,12.9917,77.5377
4829,UID1000190128,4,12.9880054,77.5469664
4830,UID1000190129,4,13.0208379,77.5494995
4831,UID1000190130,4,12.988,77.5455
4832,UID1000190131,4,13.0146,77.546
4833,UID1000190132,4,12.9935779,77.5482265
4834,UID1000190133,4,12.9892,77.5368
4835,UID1000190134,4,12.9841,77.5352
4836,UID1000190135,4,12.9841,77.5352
4837,UID1000190146,4,13.0002657,77.5543602
4838,UID1000190151,4,12.9947,77.5275
4839,UID1000190152,4,12.9957,77.5268
4840,UID1000190158,4,12.9994,77.5256
4841,UID1000190162,4,12.9898,77.5407
4842,UID1000190166,4,13.0019,77.5754
4843,UID1000190167,4,12.9974,77.5759
4844,UID1000190168,4,12.9969,77.5736
4845,UID1000190266,4,12.9918,77.5489
4846,UID1000190267,4,12.9915,77.5478
4847,UID1000190268,4,12.9915,77.5477
4848,UID1000190269,4,12.994,77.5472
4849,UID1000190270,4,12.994,77.5471
4850,UID1000190274,4,12.9901,77.5356
4851,UID1000190275,4,12.99,77.5356
4852,UID1000190276,4,12.99,77.5356
4853,UID1000190277,4,12.99,77.5357
4854,UID1000190278,4,12.9882,77.5305
4855,UID1000190279,4,12.9882,77.5305
4856,UID1000190280,4,12.9882,77.5305
4857,UID1000190281,4,12.9901,77.5297
4858,UID1000190282,4,12.9892,77.5285
4859,UID1000190283,4,12.9884,77.5285
4860,UID1000190284,4,12.9869,77.5283
4861,UID1000190405,4,13.0019905,77.5801431
4862,UID1000190406,4,13.0019,77.5797
4863,UID1000190450,4,13.0223118,77.5544905
4864,UID1000190451,4,13.03,77.5536
4865,UID1000190452,4,13.0309,77.5517
4866,UID1000190453,4,13.0385,77.5499
4867,UID1000190454,4,13.0430225,77.5541787
4868,UID1000190456,4,12.9957,77.5453
4869,UID1000190457,4,12.9962,77.5454
4870,UID1000190458,4,12.9964,77.5453
4871,UID1000190459,4,12.987,77.5322
4872,UID1000190754,4,13.0004,77.5271
4873,UID1000190755,4,13.0021846,77.5262143
4874,UID1000190756,4,13.0051,77.5269
4875,UID1000190757,4,13.0051,77.5284
4876,UID1000190760,4,13.0023,77.5343
4877,UID1000190761,4,13.0006876,77.5262507
4878,UID1000190762,4,12.9913,77.5301
4879,UID1000190776,4,12.9959326,77.524764
4880,UID1000190780,4,12.9919691,77.5339468
4881,UID1000190781,4,12.9946414,77.5268363
4882,UID1000190782,4,12.9954712,77.5246893
4883,UID1000190859,4,13.0061,77.5412
4884,UID1000190861,4,13.0052,77.5399
4885,UID1000190862,4,13.0083,77.5443
4886,UID1000190863,4,13.0368,77.5493
4887,UID1000190864,4,12.9966,77.5453
4888,UID1000190865,4,12.9964,77.5453
4889,UID1000190866,4,12.9967,77.5452
4890,UID1000190867,4,12.9926617,77.5313124
4891,UID1000190868,4,12.9922924,77.5325026
4892,UID1000190870,4,12.9938729,77.5280629
4893,UID1000190875,4,12.9958474,77.5257717
4894,UID1000190879,4,12.9944,77.5245
4895,UID1000190880,4,12.9926,77.5222
4896,UID1000190887,4,12.994,77.5471
4897,UID1000190888,4,12.9937,77.5472
4898,UID1000190889,4,12.9931,77.5477
4899,UID1000190890,4,12.9894,77.5475
4900,UID1000190893,4,13.0145,77.546
4901,UID1000190894,4,13.0146,77.5458
4902,UID1000190895,4,13.0141,77.5469
4903,UID1000190896,4,13.0137,77.5445
4904,UID1000190897,4,13.0126,77.5452
4905,UID1000190898,4,12.9879,77.5494
4906,UID1000190899,4,12.9868,77.5492
4907,UID1000190900,4,12.998,77.5275
4908,UID1000190901,4,12.9968,77.527
4909,UID1000190916,4,12.99,77.5356
4910,UID1000190917,4,12.99,77.5357
4911,UID1000190918,4,12.99,77.5357
4912,UID1000190919,4,12.99,77.5357
4913,UID1000190920,4,12.9901,77.5356
4914,UID1000190921,4,12.9901,77.5357
4915,UID1000190922,4,12.9901,77.5357
4916,UID1000190923,4,12.9901,77.5357
4917,UID1000190924,4,12.9901,77.5357
4918,UID1000190925,4,12.99,77.5357
4919,UID1000190926,4,12.99,77.5364
4920,UID1000190930,4,12.999,77.541
4921,UID1000190936,4,12.9984,77.5528
4922,UID1000190950,4,12.9961,77.526
4923,UID1000190952,4,12.9865,77.5339
4924,UID1000190954,4,12.9899,77.5302
4925,UID1000190955,4,12.9866,77.534
4926,UID1000190956,4,12.9855,77.579
4927,UID1000190980,4,12.9881,77.5339
4928,UID1000190981,4,12.9881,77.5339
4929,UID1000190982,4,12.9896,77.5405
4930,UID1000190983,4,12.989,77.5465
4931,UID1000190984,4,12.9877,77.5528
4932,UID1000190986,4,12.9876,77.5528
4933,UID1000190987,4,12.9874,77.5552
4934,UID1000190988,4,12.9875,77.5552
4935,UID1000190989,4,12.9875,77.5552
4936,UID1000190991,4,13.0015,77.5385
4937,UID1000190992,4,12.9999,77.5391
4938,UID1000190993,4,12.9999,77.5395
4939,UID1000190994,4,13.0008,77.54
4940,UID1000190995,4,12.9897,77.541
4941,UID1000190996,4,12.9934,77.5458
4942,UID1000190997,4,12.9935,77.5458
4943,UID1000190998,4,12.9953,77.5461
4944,UID1000190999,4,12.988,77.5294
4945,UID1000191004,4,13.0013,77.5558
4946,UID1000191005,4,13.001,77.5586
4947,UID1000191006,4,13.0013,77.5566
4948,UID1000191012,4,12.9893,77.5285
4949,UID1000191013,4,12.9893,77.5286
4950,UID1000191014,4,12.9892,77.5285
4951,UID1000191015,4,12.989,77.5285
4952,UID1000191016,4,12.9868,77.5281
4953,UID1000191017,4,12.9867,77.528
4954,UID1000191168,4,12.9892,77.5308
4955,UID1000191170,4,12.9892,77.5309
4956,UID1000191171,4,12.9914,77.53
4957,UID1000191172,4,12.996375,77.5262433
4958,UID1000191173,4,12.9914,77.53
4959,UID1000191174,4,12.9956,77.5259
4960,UID1000191175,4,12.9892,77.531
4961,UID1000191176,4,12.9892,77.5309
4962,UID1000191177,4,12.9893,77.5309
4963,UID1000191178,4,12.9893,77.531
4964,UID1000191179,4,12.9966,77.5352
4965,UID1000191180,4,12.9965,77.5352
4966,UID1000191181,4,12.9965,77.5345
4967,UID1000191182,4,12.9996,77.5362
4968,UID1000191183,4,12.9999,77.5365
4969,UID1000191270,4,12.9888,77.5295
4970,UID1000191271,4,12.991855,77.5270533
4971,UID1000191272,4,12.9911,77.5269
4972,UID1000191460,4,12.9854,77.5744
4973,UID1000191463,4,12.9975,77.5763
4974,UID1000191464,4,12.9976,77.577
4975,UID1000191465,4,12.9976,77.5773
4976,UID1000191466,4,12.9976,77.5777
4977,UID1000191467,4,12.9964,77.5783
4978,UID1000191468,4,12.9958,77.5769
4979,UID1000191469,4,12.9949,77.5758
4980,UID1000191470,4,13.0046,77.5377
4981,UID1000191471,4,13.008,77.5427
4982,UID1000191472,4,13.0045,77.5409
4983,UID1000191474,4,13.0034,77.5383
4984,UID1000191475,4,12.9974,77.5591
4985,UID1000191476,4,12.9893,77.5299
4986,UID1000191477,4,12.9915,77.5377
4987,UID1000191478,4,12.992,77.5345
4988,UID1000191563,4,12.9986,77.5508
4989,UID1000191564,4,12.9951,77.5524
4990,UID1000191565,4,12.9886778,77.555974
4991,UID1000191566,4,12.9901,77.556
4992,UID1000191567,4,12.9883126,77.558616
4993,UID1000191568,4,12.9951,77.5588
4994,UID1000191569,4,12.9946,77.5588
4995,UID1000191570,4,13.001,77.5799
4996,UID1000191572,4,13.0003,77.5796
4997,UID1000191573,4,12.9997,77.5795
4998,UID1000191574,4,12.9961,77.5783
4999,UID1000191576,4,12.9883,77.5247
5000,UID1000191582,5,12.9937675,77.523759
5001,UID1000191585,5,12.9891,77.5456
5002,UID1000191590,5,12.9873,77.5525
5003,UID1000191670,5,12.9877385,77.5501456
5004,UID1000191671,5,12.9966,77.5426
5005,UID1000192343,5,12.9894103,77.5486824
5006,UID1000192345,5,12.9892,77.5309
5007,UID1000192346,5,12.9892,77.5309
5008,UID1000192347,5,12.9892,77.531
5009,UID1000192348,5,12.9892,77.5309
5010,UID1000192349,5,12.9889,77.5426
5011,UID1000192353,5,12.9936,77.5252
5012,UID1000192357,5,13.0105,77.5404
5013,UID1000192360,5,12.989,77.5628
5014,UID1000192363,5,13.0122,77.5467
5015,UID1000192365,5,13.0138,77.5466
5016,UID1000192366,5,13.0146,77.546
5017,UID1000192367,5,13.0145,77.5459
5018,UID1000192381,5,12.9905,77.5349
5019,UID1000192382,5,12.99,77.5384
5020,UID1000192383,5,12.9895,77.5392
5021,UID1000192384,5,12.9888,77.5429
5022,UID1000192385,5,12.9891,77.5464
5023,UID1000192386,5,12.9876,77.5522
5024,UID1000192394,5,12.9893,77.531
5025,UID1000192406,5,12.9867,77.5274
5026,UID1000192416,5,12.9985,77.5634
5027,UID1000192479,5,12.9858,77.5564
5028,UID1000192480,5,12.9846,77.5596
